ID_REF	GSM177105	GSM177106	GSM177107	GSM177108	GSM177109	GSM177110	GSM177111	GSM177112	GSM177113	GSM177114	GSM177118	GSM177115	GSM177116	GSM177117
cah	77.7084726	58.93284462	169.1313159	127.8226773	235.2416982	263.5622614	179.2712091	274.9451447	221.3215312	360.0366592	299.6220522	286.0255073	326.0614337	291.0251451
carA	80.28174109	35.80278723	81.06459224	38.00190931	82.9977315	137.1870032	57.72002422	177.663068	84.2146896	70.57082644	64.57930457	70.08335813	97.47767934	116.0819621
carB	39.47862943	23.95076779	66.25695513	32.15564225	48.33512274	80.33740744	42.37084513	110.4308921	47.83517596	65.70813093	48.46932211	53.81737058	66.85668882	66.48698261
cca	114.1668505	50.10907496	189.0992721	232.1639242	349.9487877	873.0981292	1178.715639	1937.52606	2533.647316	1876.722984	1158.46601	995.3085317	1284.507857	1487.836211
cccA	63.03145235	44.50822309	82.22470375	55.40714019	114.4838274	162.5793258	84.56565796	248.310249	120.8438297	97.54526914	96.67024548	91.9641713	121.7687394	147.8509804
cccB	72.80673458	104.8366973	861.6749899	656.6587406	751.6931256	589.7664729	356.3126763	641.3641926	790.1594496	1002.23145	671.3866313	644.0371056	583.2618891	559.5022024
ccdA	78.03232602	66.11932081	278.9765407	234.7530351	300.245747	320.6820963	216.6166007	289.0148876	153.5963369	180.143152	205.3583786	208.5139361	204.9317915	222.8609442
ccpA	64.57930457	54.87206634	354.096801	460.4816958	676.9943578	838.6935786	679.8157611	830.0186828	526.3942792	1251.983644	1138.564257	1089.915067	1047.692769	887.128941
ccpB	93.83147246	96.13567532	362.038672	302.7535361	312.5623072	390.9932795	239.0220659	1256.330217	446.9594067	297.3462354	256.8887676	243.200098	342.9846022	339.2017964
ccpC	83.22816938	94.6151956	856.3163135	495.2454808	420.8026559	544.9575334	467.8817025	818.0243624	768.0199625	721.0722442	889.5919976	1045.516417	987.0641231	1055.711558
cdd	131.5985698	515.9187253	3437.156914	2313.722295	2971.550122	2490.120772	2528.384219	2010.028163	2053.686141	3285.734057	2612.110114	2567.235626	2576.148422	2770.633177
cdsA	73.31314547	102.3239463	1024.710029	1026.131564	1644.006172	1486.805279	1735.336827	1269.460685	883.4471368	1245.923695	1512.794177	1502.344544	1692.570252	1769.345408
cgeA	63.77857682	71.01244621	109.0994486	77.22521086	76.37348755	163.1437603	67.13531696	165.7655039	66.16516712	71.25898357	70.37543356	60.17114896	74.8536105	81.96863113
cgeB	71.70490971	67.55543793	120.3422979	106.226507	106.3738703	237.3710199	176.4358596	267.7977446	220.7087475	243.3687299	166.341	169.1313159	202.6715817	201.6905948
cgeC	75.74086539	55.86992583	88.86232602	77.01139366	165.3065408	200.5752799	82.9977315	213.1905973	131.6898186	116.889376	108.4585517	160.2299467	135.1108759	119.4282229
cgeD	80.78413006	50.10907496	82.42442429	50.98496616	190.6787153	209.6733947	102.3239463	284.8384309	127.2039799	151.6918747	98.70149283	131.3252026	111.044952	172.9246828
cgeE	75.89852796	81.74168059	653.9334447	408.7287738	518.4280614	451.9439341	292.6434139	406.1869277	391.5356871	298.3785467	150.1228735	127.4687684	152.4296767	192.6715837
cggR	96.46943421	884.059708	19056.55876	15003.38072	9574.62322	9475.589603	8475.013788	5560.504238	2433.808599	3583.118397	5173.769265	4672.56818	4598.666945	3834.971125
cheA	82.65327042	63.95565395	333.8369882	338.9667611	408.4455628	533.3726357	479.3713907	491.4837817	480.7023346	992.5527725	771.2207189	798.4177588	778.7411217	991.1777555
cheB	92.34743596	78.8478767	509.1687264	421.3864168	497.3094377	472.1167964	421.3864168	403.9407825	415.0093414	703.7894121	504.2516188	658.0256448	675.1199306	826.0011614
cheC	89.20174328	54.56863307	185.2718646	162.4666734	287.4166841	308.0455747	251.6020732	397.2765974	377.4129196	791.8042496	625.1246145	569.2821286	752.2143402	1059.376723
cheD	126.2377862	63.20645513	264.2940251	241.8552425	390.9932795	393.7128528	358.5424181	454.4570047	586.5051638	1224.519472	720.0733184	785.2455218	918.4134755	1319.705222
cheR	81.23333671	40.98431556	154.4504217	141.3374524	185.9795263	443.5644705	532.2646708	468.8556474	331.5310077	699.4126115	714.6039112	771.7554737	798.4177588	908.9140094
cheV	75.00942616	56.88593159	158.2432334	100.3571781	179.6443809	204.081274	96.40258986	228.1754869	123.6398501	140.5558802	92.7965973	96.60326199	147.1353405	186.4958866
cheW	88.46286122	60.42191483	198.4318777	172.2070027	194.8202727	279.7511012	205.3583786	386.1452996	232.3249038	487.0749575	393.167429	381.8864708	590.9941338	726.5911584
cheY	81.45887586	45.69612735	265.9479304	118.0291991	365.8224998	399.7626842	374.0273609	298.3785467	460.4816958	865.8660223	570.862704	819.7271661	838.1124419	1280.063798
cinA	90.69807338	62.37949638	571.6546365	582.0502903	940.3147902	1144.102029	1231.328511	1031.122483	1334.422681	1380.523757	1248.517216	1221.975801	1559.642869	1634.915095
citA	78.90254883	40.61666835	174.2482069	110.7374964	172.0876793	213.9307415	163.5967185	320.0159495	162.1291845	306.129868	387.7545769	306.5545484	278.9765407	295.9069969
citB	240.1846263	113.6142512	296.6257432	245.9122852	357.7976248	335.2282683	222.3979994	415.8732269	692.6582943	1700.802609	1589.10639	1340.913073	1342.773263	2211.791995
citG	83.63297625	102.5369443	403.3811897	512.3550144	714.1087572	1444.145112	1612.406736	939.6632395	788.5180664	900.7606537	1455.198252	1243.335562	952.7804495	1090.6708
citH	427.5650147	303.8046202	253.0011268	159.3439021	275.1357883	342.0349641	221.6285608	408.4455628	496.2763863	662.1434531	236.3858715	445.1044148	378.4607824	363.0438491
citM	126.8517841	89.20174328	91.04450243	61.52069942	137.4725724	153.7028387	96.67024548	272.8567644	139.9725386	185.7218826	121.263369	128.8903104	163.5967185	174.3690284
citR	58.32328196	38.50569683	92.09174912	97.0731229	187.1433534	190.1507738	119.9259452	191.4733771	130.0569783	265.9479304	147.5438524	146.3217069	168.7799827	154.664684
citS	70.96324119	25.68759644	64.1109997	54.64433372	129.0691142	120.9276212	61.94860972	234.590373	215.5681161	177.9095321	179.6443809	129.9668609	142.2219173	177.9095321
citT	66.34887047	44.1395495	161.5682601	69.69580898	89.75995204	145.8154723	102.6080422	268.3551937	187.9232814	98.7699312	79.50645003	111.6624263	159.5649529	133.4356174
citZ	132.9739652	83.92332891	171.9684385	136.7123722	171.4923011	316.2671711	198.2256711	385.3431673	1524.372741	929.299615	1795.288517	1536.039925	1878.02428	3143.160005
clpC	37.01402188	57.76004656	762.1863706	358.5424181	347.5315148	232.1639242	193.340491	769.0854026	1431.190499	1502.344544	719.0757764	384.276249	595.5174613	568.4934828
clpE	67.13531696	1219.437414	13142.93623	6281.964174	4423.583989	4070.527358	3727.519023	2230.265887	1861.177582	1306.055057	952.1202612	919.6875498	582.4538767	607.6092404
clpP	81.00842201	441.417495	4064.888319	1937.52606	968.0917676	1725.740707	1378.611271	2069.404562	4133.075492	4589.114221	2772.554299	1955.063837	1854.738397	2259.8323
clpQ	72.3539563	134.2706339	1322.452327	2000.299067	2281.868597	3964.711022	4076.174221	3350.126832	1976.866867	1404.654888	1545.652192	2201.086306	2315.326601	2283.450816
clpX	82.82532189	246.7660308	3211.4297	2346.020655	1982.355511	3195.885487	4293.6831	4727.95307	2347.647356	4317.55847	3306.295601	3834.971125	3299.427496	3509.378887
clpY	109.9725766	151.1670607	2242.66746	2717.378848	4402.172612	4894.683975	5514.445084	4187.867261	3378.108615	2884.288977	2540.681826	2994.293654	2942.853482	3112.806106
cmk	77.97825688	97.41013637	848.0467572	1072.676994	1367.191863	3147.520371	3750.84518	3380.450953	2154.294844	1135.411859	1538.170805	1634.915095	2155.788605	2173.794732
coaA	44.26210013	30.33686288	90.3529625	106.3738703	203.2342863	344.6528177	464.9719899	540.4435034	256.3551375	593.8686231	442.3363519	405.6242232	453.5129698	471.462757
codV	86.22294892	221.014927	2261.399239	2717.378848	2666.9961	3533.788547	3538.690816	3504.517225	1789.077291	1027.55507	1297.033476	1748.618679	2134.969878	2127.583444
codY	98.4282132	85.44949141	2300.927801	2981.866596	2471.206748	4341.566601	3961.963846	2289.790671	2375.474492	1302.438919	1365.297845	1501.303559	1471.426741	1932.161538
comA	108.0084219	419.3467893	10561.30141	10929.95621	6139.902369	8828.789924	7777.010655	3795.304702	2955.117951	3134.457385	4347.589464	4287.734915	5712.870057	4864.244392
comC	90.8238948	64.26672277	129.6968832	91.64599944	225.9719671	193.8772884	109.5161633	264.8441809	93.70148454	195.3611787	111.6624263	125.8010366	175.947353	184.4390079
comEA	21.0536724	29.36447623	88.18736108	120.8438297	197.1295166	290.4206041	74.80174391	352.382874	148.2614792	220.8617842	138.3328515	74.38810288	106.4476286	272.8567644
comEB	85.0358921	114.9609437	1363.406452	1182.807843	1060.111282	985.6967097	768.5524979	857.5042432	405.3431633	288.2146781	274.1838907	310.1882011	391.5356871	357.7976248
comEC	89.82219047	70.37543356	160.4522266	157.8050977	145.2103021	270.9720051	111.8948634	186.6252005	118.9325663	72.50456866	81.17704956	64.31128451	140.9461246	136.0506463
comER	63.82280009	40.81422053	95.27329633	87.18451422	99.80221985	146.5246926	66.21104522	216.0168438	196.5837145	57.40084222	64.80350767	59.59006847	121.0114709	120.4257418
comFA	79.89315513	50.17858906	156.8237225	130.5989964	160.6748149	209.2378441	124.5861599	504.9511447	217.3686391	198.9138608	111.2761037	112.0500902	143.4098194	206.2142185
comFB	106.0793478	83.98152029	638.0386458	494.5594004	669.5277305	566.5266448	494.5594004	735.2035894	556.4082496	1020.457229	771.2207189	713.1194781	549.1285078	664.4422487
comFC	129.5172097	66.25695513	563.393848	477.3818811	658.4819115	536.3384971	403.101684	586.5051638	365.3157135	924.8015464	686.4448469	686.9208191	512	546.8494889
comGA	86.70239856	44.1395495	64.4005007	50.52760875	79.8377966	156.389517	76.05651872	126.2377862	127.3804444	79.8377966	70.52192742	64.98343046	72.55484242	98.29185726
comGB	73.36397989	47.14392595	67.83697814	47.80203063	71.357838	140.848462	56.57136199	132.7897519	74.43968266	70.03479688	62.94413274	49.62516521	84.38999133	102.3239463
comGC	86.58228679	55.10074805	75.21768502	48.5702161	85.39028286	192.6715837	80.22611331	229.4442751	108.7596799	93.18333114	64.08878437	62.98777741	97.0731229	133.9917161
comGD	67.74300127	51.19744821	59.34275497	39.36932303	82.2532056	120.2589119	40.14087054	158.0240137	89.5114293	73.82307872	50.3179067	56.33657687	76.90470717	87.12410346
comGE	142.8146333	45.72781247	63.07515756	46.85074227	108.8350925	185.9795263	130.5085034	237.53561	104.3292585	105.8589912	82.02546715	91.51903913	95.60406126	186.3666623
comGF	78.62956675	31.16813659	42.38553229	36.27742121	78.8478767	105.4927469	37.66101559	149.9149032	79.3412928	74.74991326	47.63664817	55.10074805	69.84088813	91.32892837
comGG	84.68297215	45.91838511	59.1784498	39.50600342	88.95476607	161.3444341	82.13925744	269.4735756	152.2185107	104.7640552	116.9704256	107.7093737	132.2386416	165.6506438
comK	86.82267696	52.49106632	219.9451533	149.6034878	234.590373	218.7288937	151.376768	269.4735756	242.3586896	211.7179823	124.0690966	156.6064693	155.6325482	163.3700824
comP	60.75789574	42.9325512	210.9123844	244.2136449	427.268752	621.6677808	534.1125599	624.6914613	951.4605304	1388.200271	1239.893078	1128.350839	1030.408011	1037.575066
comQ	25.05453748	0.00099985	173.4047971	238.8564458	605.087512	726.0876983	509.5217776	1623.621912	1514.892809	1942.905477	1656.589001	1066.745271	1168.142045	1240.752804
comS	77.65462786	50.98496616	65.27687103	59.42507855	69.21438486	127.4687684	60.46381062	149.8110261	118.0291991	276.6657029	706.232792	637.3756085	706.7224849	784.1576945
comX	48.77263457	51.98415337	278.2041248	307.4056774	365.8224998	892.0618928	923.5203875	983.6491407	1384.356693	1573.760186	1848.32149	1664.646353	1464.304626	1638.318343
comZ	77.92422519	113.5355271	1404.654888	959.4075616	902.0102391	811.2484464	670.4565366	613.1090968	437.7611151	462.7213961	468.5307741	499.3819963	494.9023217	497.3094377
cotA	140.5558802	50.94963832	144.9086595	87.54785945	184.3112088	291.2269383	179.8935936	239.6856953	183.6735404	305.7057759	153.489909	204.6478926	163.3700824	276.8575395
cotB	60.71579617	51.69668977	281.1117603	151.9023101	130.5989964	253.8794831	178.2798695	332.4514823	206.6434751	271.7243415	159.4543892	206.3572049	175.0957189	256.7107676
cotC	39.80837291	46.43047065	352.382874	237.53561	128.622569	266.501529	141.2395187	296.7285637	84.2146896	111.044952	75.95115505	110.1251367	107.4111535	141.1416529
cotD	123.0413988	759.5494061	7460.207277	5638.125984	4803.931952	6343.221476	6059.571238	8096.036057	4275.863255	3845.618677	3918.267016	3256.259588	3926.4233	3655.872395
cotE	168.6630338	101.5467319	1173.823678	655.2946759	745.4666491	663.981852	663.0620154	692.6582943	703.7894121	669.5277305	618.6587358	583.6663156	363.2955792	520.9496024
cotF	72.95828945	49.7629463	92.37944669	48.94196089	135.5799468	189.6242941	56.84651493	355.3261361	101.6876032	126.0629047	72.05366951	72.85721786	136.0506463	132.9739652
cotG	135.5799468	169.3659443	281.9899625	128.0887536	214.0790784	261.0170068	108.6843195	358.5424181	133.8060928	122.9561426	99.25033041	93.70148454	247.1083584	166.9184941
cotH	68.11969168	58.93284462	436.8517622	246.5950449	242.8631847	321.3496298	199.6044397	314.9545843	223.3248527	248.310249	245.9122852	199.3279209	202.5311491	248.8271329
cotJA	74.02804377	44.84887837	245.0614933	105.0549259	164.8488486	221.6285608	138.2369997	215.7175884	138.0454953	183.2919989	132.6057937	148.2614792	136.0506463	205.6432632
cotJB	74.69811852	55.48400406	60.88436969	35.50622311	90.8238948	116.889376	39.64315833	203.5162242	67.4151063	80.11497335	109.1372661	59.59006847	107.1880304	107.2623532
cotJC	72.75628629	39.26031927	98.22375014	58.76967439	121.5157915	132.9739652	84.74169027	244.5524317	132.9739652	118.9325663	79.45135946	89.26359465	109.9725766	152.8528879
cotM	60.84218248	39.80837291	77.81627412	56.37563994	89.07816908	114.8016844	45.19214094	186.4958866	95.60406126	108.8350925	88.03467636	99.31914935	82.42442429	87.91271894
cotP	117.2951865	77.11822816	112.9076947	89.88447205	153.7028387	220.8617842	69.40655417	290.0182746	97.88392178	94.02679253	122.3610007	115.2801254	204.2227814	181.2704561
cotS	86.76251692	40.72943793	69.26237725	41.06962872	64.0443768	158.3529573	97.47767934	186.3666623	94.74645107	130.6895521	86.82267696	96.40258986	121.9376637	203.7985533
cotSA	51.30402108	37.11678894	65.61710322	42.69514143	58.68825877	114.4045008	48.6375954	174.7319959	102.1821935	99.4569304	63.11889309	60.04615658	87.8518036	88.46286122
cotT	212.4530139	225.6589204	654.8406176	784.7014196	363.5474838	2886.288907	2083.798409	1316.05129	467.557504	497.9993331	891.4437768	1591.310886	2507.440932	2874.310095
cotV	82.65327042	51.23294788	151.1670607	82.42442429	198.2256711	167.3819326	117.6208491	215.8671642	144.4073136	262.8325237	117.6208491	185.5931946	149.2927193	195.3611787
cotW	50.00498433	31.80099499	45.12953474	39.7807894	85.21290325	76.16202856	40.53229612	127.2921816	51.55355463	89.88447205	52.49106632	71.16026608	59.01459955	78.41186124
cotX	59.92142384	42.66555767	65.48079806	41.21221214	75.37425853	131.7811307	53.15008154	143.8079876	71.50637684	55.7538683	45.85477281	49.2141066	74.64635967	97.88392178
cotY	41.29799969	33.91848907	34.58321287	19.63015964	43.38125846	139.8755506	45.98208565	154.1295848	112.0500902	48.36863771	42.84336822	34.03624553	62.33627319	97.47767934
cotZ	47.43894431	58.28286935	49.04383873	37.45275653	53.07645093	108.4585517	32.24492033	240.8514835	83.74899657	29.85705573	35.97692556	30.19002403	76.05651872	73.00887782
coxA	7403.542338	3758.652958	2073.712245	658.9384946	393.9858484	405.6242232	264.2940251	332.4514823	270.5966184	217.0675109	143.708342	120.0091003	115.9211498	162.5793258
crh	64.1776919	68.64106348	1144.102029	1317.876989	859.2892284	1312.407474	1155.258509	856.9100725	984.3311907	1101.306256	913.3348039	818.5915703	826.5739003	786.8800928
csbA	77.97825688	91.70954562	670.4565366	508.4633577	356.5597391	466.5862557	303.5941118	401.7070581	243.3687299	225.5025598	229.9218875	230.5602508	292.6434139	312.3457306
csbB	115.7605603	71.70490971	416.7389108	422.8493644	806.203368	1266.823658	1458.2274	2556.580964	3408.686017	1839.3751	1286.289798	1556.403053	1360.574274	1221.975801
csbC	320.0159495	188.4450384	174.7319959	141.5335236	309.543853	386.9491016	378.1985443	1453.182317	1419.335563	1423.276257	618.6587358	551.4170246	636.0516003	622.9618476
csbD	182.9112499	38.02825936	67.27506618	66.11932081	153.3835547	311.2650965	400.5948322	759.023109	4494.671616	5457.407284	1332.57406	890.2088295	727.5991261	1133.05329
csbX	97.34264021	42.25353091	87.09391377	75.32203118	184.5668955	255.4682161	320.6820963	1467.35273	3025.588354	2355.797798	534.4829068	460.4816958	394.5324075	418.4756882
csd	92.66804303	331.7608872	7013.894427	3956.475203	2478.067895	2196.514031	2844.580118	1466.335991	1820.349811	3485.137836	4320.552211	4053.633665	2959.217455	3072.07985
csfB	45.50647714	50.14381996	271.7243415	154.3434019	122.7007281	167.4979931	91.07606152	287.217531	101.4060558	100.9851956	145.3109891	135.0172566	277.6262167	211.2781846
csgA	56.2585319	45.0045824	81.57188015	40.47614536	141.4354541	127.5571536	42.60645162	283.4597336	101.4763695	98.15569022	53.85468687	46.59166557	82.59599939	127.02776
csn	132.2386416	56.33657687	466.2629548	413.0005807	386.9491016	445.7218884	307.8321277	323.1365202	294.8832364	245.9122852	148.0560875	182.4048146	162.9177517	265.3954819
cspB	159.7863103	130.5085034	2854.455785	3006.772503	1933.501274	3840.291211	3776.934371	1684.377741	1752.258613	1663.492908	1857.311394	2981.866596	2289.790671	2357.431278
cspC	52.96619623	59.7969502	591.1989922	526.029537	566.5266448	663.981852	654.8406176	294.4747247	301.2881247	340.6154345	267.0562799	456.0347651	246.4241774	333.6056702
cspD	176.3136059	389.3705608	7158.789781	6503.497162	4783.994448	7311.74479	6152.683221	6084.824763	7206.08523	9203.711206	6080.608545	4516.532892	6690.971575	8557.656169
cspR	67.22845082	179.8935936	1370.037816	996.6892791	757.4464047	758.4971766	465.6170249	839.2751182	549.1285078	542.3197874	400.3172573	374.0273609	421.6786008	398.6558418
csrA	51.0203185	25.74106787	205.3583786	179.0228586	229.4442751	224.7223802	111.1989997	397.8277216	417.8959596	316.9255145	158.2432334	177.2940119	172.4458978	196.3113804
cssR	15.11595266	0.00099985	223.3248527	211.4246822	239.1878008	142.9136591	80.39311239	304.4370214	219.7927517	279.9450771	185.7218826	100.4267645	125.5397125	145.2103021
